Event,ExecTime(ms),VectorSize,Device
Memory Setup Time,4.13287,1048576,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,4.22003,1048576,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,16.5957,2097152,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,8.45973,2097152,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,8.10694,2097152,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,34.0881,4194304,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,18.405,4194304,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,15.6381,4194304,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,65.3055,8388608,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,37.585,8388608,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,27.6687,8388608,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,124.936,16777216,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,79.2998,16777216,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,45.5864,16777216,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,234.667,33554432,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,156.678,33554432,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,77.9366,33554432,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,449.904,67108864,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,305.596,67108864,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,144.259,67108864,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,861.576,134217728,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,595.823,134217728,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,265.639,134217728,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,1649.78,268435456,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1159.78,268435456,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,489.931,268435456,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3212.65,536870912,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2288.49,536870912,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,924.042,536870912,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.92465,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.098443,1024,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.536576,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.196199,2048,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.042868,2048,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.133697,2048,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.239074,4096,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.038409,4096,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.186304,4096,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.364398,8192,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.044804,8192,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.305024,8192,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.343093,16384,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.083007,16384,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.243712,16384,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.541853,32768,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.142429,32768,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.384575,32768,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.713151,65536,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.271975,65536,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.423488,65536,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,1.31427,131072,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.521827,131072,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.771712,131072,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.46756,262144,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1.05446,262144,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,1.39187,262144,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,4.28677,524288,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.08017,524288,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,2.17306,524288,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,8.4162,1048576,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,4.11368,1048576,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,4.27904,1048576,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,16.6517,2097152,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,8.45848,2097152,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,8.16384,2097152,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,32.4785,4194304,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,18.1414,4194304,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,14.2891,4194304,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,65.4249,8388608,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,38.8143,8388608,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,26.5605,8388608,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,125.409,16777216,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,79.2515,16777216,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,46.1069,16777216,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,233.612,33554432,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,156.295,33554432,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,77.2635,33554432,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,446.075,67108864,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,305.62,67108864,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,140.405,67108864,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,851.3,134217728,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,595.591,134217728,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,255.593,134217728,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,1642.57,268435456,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1160.78,268435456,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,481.741,268435456,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3237.97,536870912,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2287.25,536870912,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,950.602,536870912,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.87797,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.090834,1024,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.55296,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.207241,2048,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.04483,2048,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.142688,2048,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.248424,4096,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.0386,4096,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.193633,4096,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.340903,8192,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.045052,8192,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.281312,8192,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.404004,16384,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.081704,16384,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.308352,16384,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.518255,32768,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.143901,32768,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.356513,32768,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.79845,65536,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.273255,65536,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.504704,65536,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,1.30623,131072,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.529851,131072,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.755231,131072,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.43804,262144,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1.04243,262144,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,1.37418,262144,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,4.23593,524288,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.07974,524288,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,2.12355,524288,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,8.30853,1048576,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,4.16954,1048576,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,4.11443,1048576,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,16.6299,2097152,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,8.68131,2097152,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,7.91552,2097152,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,35.5814,4194304,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,20.1885,4194304,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,15.3477,4194304,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,66.7651,8388608,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,39.0343,8388608,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,27.6789,8388608,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,120.721,16777216,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,79.4842,16777216,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,41.1837,16777216,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,234.335,33554432,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,156.576,33554432,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,77.7083,33554432,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,450.457,67108864,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,305.536,67108864,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,144.866,67108864,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,853.166,134217728,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,594.914,134217728,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,258.134,134217728,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,1657.32,268435456,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1161.5,268435456,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,495.759,268435456,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3230.22,536870912,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2291.74,536870912,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,938.361,536870912,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.67416,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.088899,1024,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.568736,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.19716,2048,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.044095,2048,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.132896,2048,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.237194,4096,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.038656,4096,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.184129,4096,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.328615,8192,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.045386,8192,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.268288,8192,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.337738,16384,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.081374,16384,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.241664,16384,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.55189,32768,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.143769,32768,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.393055,32768,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.719932,65536,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.277146,65536,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.423552,65536,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,1.31874,131072,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.525023,131072,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.772255,131072,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.46498,262144,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1.04984,262144,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,1.39242,262144,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,4.44853,524288,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.1826,524288,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,2.24397,524288,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,8.42478,1048576,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,4.27276,1048576,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,4.11824,1048576,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,16.3718,2097152,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,8.48038,2097152,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,7.86371,2097152,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,33.8532,4194304,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,18.6771,4194304,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,15.1278,4194304,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,66.0465,8388608,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,38.8945,8388608,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,27.1045,8388608,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,121.508,16777216,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,79.3593,16777216,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,42.0975,16777216,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,233.261,33554432,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,156.432,33554432,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,76.7699,33554432,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,450.031,67108864,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,305.102,67108864,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,144.875,67108864,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,856.225,134217728,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,595.228,134217728,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,260.88,134217728,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,1654.61,268435456,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1163.38,268435456,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,491.154,268435456,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3220.83,536870912,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2291.09,536870912,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,929.611,536870912,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.91643,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.08836,1024,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.542721,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.197235,2048,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.044487,2048,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.133121,2048,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.237499,4096,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.038374,4096,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.184289,4096,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.324739,8192,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.044738,8192,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.265217,8192,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.341628,16384,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.087304,16384,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.239872,16384,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.54653,32768,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.14381,32768,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.387072,32768,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.724655,65536,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.273585,65536,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.432543,65536,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,1.31075,131072,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.524564,131072,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.764673,131072,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.46131,262144,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1.03996,262144,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,1.4,262144,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,4.37237,524288,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.06527,524288,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,2.27338,524288,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,8.2721,1048576,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,4.1266,1048576,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,4.12211,1048576,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,16.4507,2097152,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,8.68463,2097152,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,7.73939,2097152,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,34.7895,4194304,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,18.6246,4194304,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,15.2207,4194304,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,66.3025,8388608,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,38.8144,8388608,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,27.4396,8388608,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,126.537,16777216,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,79.6379,16777216,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,46.848,16777216,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,233.103,33554432,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,156.387,33554432,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,76.6649,33554432,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,446.407,67108864,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,305.801,67108864,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,140.554,67108864,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,852.674,134217728,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,595.608,134217728,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,256.949,134217728,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,1665.72,268435456,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1161.52,268435456,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,504.145,268435456,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3213.12,536870912,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2288.94,536870912,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,924.061,536870912,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.01182,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.085723,1024,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.50176,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.194967,2048,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.044192,2048,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.131071,2048,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.236981,4096,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.038356,4096,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.182976,4096,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.331933,8192,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.047526,8192,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.268767,8192,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.337596,16384,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.081694,16384,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.241153,16384,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.543311,32768,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.145635,32768,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.382977,32768,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.718289,65536,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.274381,65536,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.425984,65536,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,1.31373,131072,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.521874,131072,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.770336,131072,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.40887,262144,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1.04993,262144,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,1.33587,262144,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,4.24672,524288,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.0977,524288,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,2.11718,524288,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,8.36352,1048576,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,4.13104,1048576,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,4.20864,1048576,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,16.4714,2097152,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,8.52068,2097152,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,7.92256,2097152,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,32.8724,4194304,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,18.2128,4194304,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,14.6145,4194304,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,66.0647,8388608,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,40.0644,8388608,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,25.9502,8388608,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,124.806,16777216,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,79.5145,16777216,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,45.2424,16777216,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,233.296,33554432,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,156.351,33554432,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,76.8752,33554432,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,451.062,67108864,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,304.529,67108864,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,146.482,67108864,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,850.773,134217728,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,594.739,134217728,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,255.917,134217728,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,1648.76,268435456,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1159.55,268435456,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,489.159,268435456,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3213.49,536870912,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2288.23,536870912,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,925.139,536870912,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.8479,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.094744,1024,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.502657,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.197347,2048,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.043541,2048,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.13312,2048,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.23907,4096,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.038591,4096,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.184768,4096,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.342805,8192,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.045695,8192,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.283743,8192,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.340927,16384,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.082433,16384,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.242496,16384,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.54264,32768,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.143308,32768,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.383328,32768,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.714522,65536,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.271199,65536,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.425183,65536,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,1.31868,131072,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.525917,131072,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.770528,131072,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.33428,262144,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1.05631,262144,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,1.2568,262144,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,4.38272,524288,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.10815,524288,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,2.24256,524288,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,8.43255,1048576,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,4.16373,1048576,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,4.2457,1048576,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,16.6711,2097152,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,8.57176,2097152,NVIDIA GeForce RTX 2080 Ti
