Event,ExecTime(ms),VectorSize,WorkGroupSize
Kernel Exec Time,59.4922,134217728,256
Total Exec Time,67.7428,134217728,256
Memory Setup Time,8.19887,134217728,256
Kernel Exec Time,59.4948,134217728,256
Total Exec Time,67.6296,134217728,256
Memory Setup Time,8.09447,134217728,256
Kernel Exec Time,59.4872,134217728,256
Total Exec Time,67.9088,134217728,256
Memory Setup Time,8.37343,134217728,256
Kernel Exec Time,59.4899,134217728,256
Total Exec Time,68.8173,134217728,256
Memory Setup Time,9.27233,134217728,256
Kernel Exec Time,59.4997,134217728,256
Total Exec Time,67.7048,134217728,256
Memory Setup Time,8.17404,134217728,256
Kernel Exec Time,59.4862,134217728,256
Total Exec Time,67.6413,134217728,256
Memory Setup Time,8.10641,134217728,256
Kernel Exec Time,59.4898,134217728,256
Total Exec Time,67.8078,134217728,256
Memory Setup Time,8.27244,134217728,256
Kernel Exec Time,59.4884,134217728,256
Total Exec Time,68.9233,134217728,256
Memory Setup Time,9.38308,134217728,256
Kernel Exec Time,59.4927,134217728,256
Total Exec Time,67.765,134217728,256
Memory Setup Time,8.22854,134217728,256
Kernel Exec Time,59.4882,134217728,256
Total Exec Time,67.7311,134217728,256
Memory Setup Time,8.19354,134217728,256
Kernel Exec Time,59.4885,134217728,256
Total Exec Time,67.7014,134217728,256
Memory Setup Time,8.16231,134217728,256
Kernel Exec Time,59.4905,134217728,256
Total Exec Time,68.9538,134217728,256
Memory Setup Time,9.41284,134217728,256
Kernel Exec Time,59.4926,134217728,256
Total Exec Time,67.7246,134217728,256
Memory Setup Time,8.16925,134217728,256
Kernel Exec Time,59.4964,134217728,256
Total Exec Time,87.2227,134217728,256
Memory Setup Time,27.6868,134217728,256
Kernel Exec Time,59.4903,134217728,256
Total Exec Time,71.4384,134217728,256
Memory Setup Time,11.8967,134217728,256
Kernel Exec Time,59.4958,134217728,256
Total Exec Time,69.3488,134217728,256
Memory Setup Time,9.80809,134217728,256
Kernel Exec Time,59.4941,134217728,256
Total Exec Time,67.883,134217728,256
Memory Setup Time,8.34878,134217728,256
Kernel Exec Time,59.4883,134217728,256
Total Exec Time,67.7651,134217728,256
Memory Setup Time,8.22195,134217728,256
Kernel Exec Time,59.4964,134217728,256
Total Exec Time,67.7646,134217728,256
Memory Setup Time,8.22453,134217728,256
Kernel Exec Time,59.4924,134217728,256
Total Exec Time,67.6496,134217728,256
Memory Setup Time,8.10226,134217728,256
Kernel Exec Time,59.502,134217728,256
Total Exec Time,67.5988,134217728,256
Memory Setup Time,8.05308,134217728,256
Kernel Exec Time,59.4983,134217728,256
Total Exec Time,67.8786,134217728,256
Memory Setup Time,8.33434,134217728,256
Kernel Exec Time,59.4985,134217728,256
Total Exec Time,67.551,134217728,256
Memory Setup Time,8.00976,134217728,256
Kernel Exec Time,59.4924,134217728,256
Total Exec Time,67.8369,134217728,256
Memory Setup Time,8.30016,134217728,256
Kernel Exec Time,59.4883,134217728,256
Total Exec Time,132.487,268435456,256
Memory Setup Time,13.4729,268435456,256
Kernel Exec Time,118.966,268435456,256
Total Exec Time,132.547,268435456,256
Memory Setup Time,13.5325,268435456,256
Kernel Exec Time,118.965,268435456,256
Total Exec Time,132.357,268435456,256
Memory Setup Time,13.3425,268435456,256
Kernel Exec Time,118.968,268435456,256
Total Exec Time,132.388,268435456,256
Memory Setup Time,13.3853,268435456,256
Kernel Exec Time,118.956,268435456,256
Total Exec Time,133.348,268435456,256
Memory Setup Time,13.4726,268435456,256
Kernel Exec Time,119.826,268435456,256
Total Exec Time,133.344,268435456,256
Memory Setup Time,13.4647,268435456,256
Kernel Exec Time,119.834,268435456,256
Total Exec Time,133.427,268435456,256
Memory Setup Time,13.5275,268435456,256
Kernel Exec Time,119.85,268435456,256
Total Exec Time,133.483,268435456,256
Memory Setup Time,13.5943,268435456,256
Kernel Exec Time,119.841,268435456,256
Total Exec Time,133.423,268435456,256
Memory Setup Time,13.5265,268435456,256
Kernel Exec Time,119.843,268435456,256
Total Exec Time,133.432,268435456,256
Memory Setup Time,13.5325,268435456,256
Kernel Exec Time,119.85,268435456,256
Total Exec Time,133.438,268435456,256
Memory Setup Time,13.5322,268435456,256
Kernel Exec Time,119.857,268435456,256
Total Exec Time,133.248,268435456,256
Memory Setup Time,13.36,268435456,256
Kernel Exec Time,119.843,268435456,256
Total Exec Time,133.319,268435456,256
Memory Setup Time,13.4193,268435456,256
Kernel Exec Time,119.854,268435456,256
Total Exec Time,133.581,268435456,256
Memory Setup Time,13.6514,268435456,256
Kernel Exec Time,119.871,268435456,256
Total Exec Time,133.327,268435456,256
Memory Setup Time,13.4155,268435456,256
Kernel Exec Time,119.862,268435456,256
Total Exec Time,133.223,268435456,256
Memory Setup Time,13.3231,268435456,256
Kernel Exec Time,119.847,268435456,256
Total Exec Time,133.22,268435456,256
Memory Setup Time,13.3252,268435456,256
Kernel Exec Time,119.845,268435456,256
Total Exec Time,133.388,268435456,256
Memory Setup Time,13.4849,268435456,256
Kernel Exec Time,119.855,268435456,256
Total Exec Time,134.076,268435456,256
Memory Setup Time,14.1642,268435456,256
Kernel Exec Time,119.86,268435456,256
Total Exec Time,133.297,268435456,256
Memory Setup Time,13.3981,268435456,256
Kernel Exec Time,119.853,268435456,256
Total Exec Time,133.462,268435456,256
Memory Setup Time,13.5761,268435456,256
Kernel Exec Time,119.837,268435456,256
Total Exec Time,133.34,268435456,256
Memory Setup Time,13.4469,268435456,256
Kernel Exec Time,119.847,268435456,256
Total Exec Time,133.18,268435456,256
Memory Setup Time,13.2978,268435456,256
Kernel Exec Time,119.835,268435456,256
Total Exec Time,133.262,268435456,256
Memory Setup Time,13.3694,268435456,256
Kernel Exec Time,119.835,268435456,256
Total Exec Time,133.407,268435456,256
Memory Setup Time,13.5249,268435456,256
Kernel Exec Time,119.834,268435456,256
Total Exec Time,133.381,268435456,256
Memory Setup Time,13.4943,268435456,256
Kernel Exec Time,119.839,268435456,256
Total Exec Time,133.346,268435456,256
Memory Setup Time,13.4546,268435456,256
Kernel Exec Time,119.842,268435456,256
Total Exec Time,133.447,268435456,256
Memory Setup Time,13.5361,268435456,256
Kernel Exec Time,119.856,268435456,256
Total Exec Time,133.088,268435456,256
Memory Setup Time,13.2041,268435456,256
Kernel Exec Time,119.837,268435456,256
Total Exec Time,133.516,268435456,256
Memory Setup Time,13.6108,268435456,256
Kernel Exec Time,119.855,268435456,256
Total Exec Time,263.425,536870912,256
Memory Setup Time,24.0335,536870912,256
Kernel Exec Time,239.337,536870912,256
Total Exec Time,263.433,536870912,256
Memory Setup Time,24.0427,536870912,256
Kernel Exec Time,239.334,536870912,256
Total Exec Time,263.41,536870912,256
Memory Setup Time,24.0194,536870912,256
Kernel Exec Time,239.335,536870912,256
Total Exec Time,263.199,536870912,256
Memory Setup Time,23.8173,536870912,256
Kernel Exec Time,239.327,536870912,256
Total Exec Time,263.43,536870912,256
Memory Setup Time,24.0423,536870912,256
Kernel Exec Time,239.335,536870912,256
Total Exec Time,263.254,536870912,256
Memory Setup Time,23.871,536870912,256
Kernel Exec Time,239.329,536870912,256
Total Exec Time,263.399,536870912,256
Memory Setup Time,24.0222,536870912,256
Kernel Exec Time,239.323,536870912,256
Total Exec Time,263.363,536870912,256
Memory Setup Time,23.9798,536870912,256
Kernel Exec Time,239.328,536870912,256
Total Exec Time,263.406,536870912,256
Memory Setup Time,24.0219,536870912,256
Kernel Exec Time,239.329,536870912,256
Total Exec Time,263.353,536870912,256
Memory Setup Time,23.9681,536870912,256
Kernel Exec Time,239.327,536870912,256
Total Exec Time,263.46,536870912,256
Memory Setup Time,24.0602,536870912,256
Kernel Exec Time,239.342,536870912,256
Total Exec Time,263.485,536870912,256
Memory Setup Time,24.0826,536870912,256
Kernel Exec Time,239.342,536870912,256
Total Exec Time,269.726,536870912,256
Memory Setup Time,30.3606,536870912,256
Kernel Exec Time,239.311,536870912,256
Total Exec Time,263.626,536870912,256
Memory Setup Time,24.2183,536870912,256
Kernel Exec Time,239.333,536870912,256
Total Exec Time,263.345,536870912,256
Memory Setup Time,23.9611,536870912,256
Kernel Exec Time,239.33,536870912,256
Total Exec Time,263.68,536870912,256
Memory Setup Time,24.2844,536870912,256
Kernel Exec Time,239.345,536870912,256
Total Exec Time,263.397,536870912,256
Memory Setup Time,23.9795,536870912,256
Kernel Exec Time,239.354,536870912,256
Total Exec Time,263.386,536870912,256
Memory Setup Time,24.0067,536870912,256
Kernel Exec Time,239.324,536870912,256
Total Exec Time,264.727,536870912,256
Memory Setup Time,25.3381,536870912,256
Kernel Exec Time,239.332,536870912,256
Total Exec Time,263.49,536870912,256
Memory Setup Time,24.0799,536870912,256
Kernel Exec Time,239.348,536870912,256
Total Exec Time,263.391,536870912,256
Memory Setup Time,23.9799,536870912,256
Kernel Exec Time,239.356,536870912,256
Total Exec Time,263.243,536870912,256
Memory Setup Time,23.8558,536870912,256
Kernel Exec Time,239.335,536870912,256
Total Exec Time,263.456,536870912,256
Memory Setup Time,24.0498,536870912,256
Kernel Exec Time,239.342,536870912,256
Total Exec Time,263.672,536870912,256
Memory Setup Time,24.2619,536870912,256
Kernel Exec Time,239.361,536870912,256
Total Exec Time,263.163,536870912,256
Memory Setup Time,23.7706,536870912,256
Kernel Exec Time,239.341,536870912,256
Total Exec Time,264.308,536870912,256
Memory Setup Time,24.9147,536870912,256
Kernel Exec Time,239.335,536870912,256
Total Exec Time,263.811,536870912,256
Memory Setup Time,24.4209,536870912,256
Kernel Exec Time,239.341,536870912,256
Total Exec Time,264.384,536870912,256
Memory Setup Time,24.9938,536870912,256
Kernel Exec Time,239.341,536870912,256
Total Exec Time,263.664,536870912,256
Memory Setup Time,24.2555,536870912,256
Kernel Exec Time,239.361,536870912,256
Total Exec Time,263.989,536870912,256
Memory Setup Time,24.5961,536870912,256
Kernel Exec Time,239.342,536870912,256
Total Exec Time,3.12467,1024,512
Memory Setup Time,2.99173,1024,512
Kernel Exec Time,0.088448,1024,512
Total Exec Time,3.11268,1024,512
Memory Setup Time,2.91992,1024,512
Kernel Exec Time,0.092864,1024,512
Total Exec Time,2.96319,1024,512
Memory Setup Time,2.77292,1024,512
Kernel Exec Time,0.093407,1024,512
Total Exec Time,2.9657,1024,512
Memory Setup Time,2.77224,1024,512
Kernel Exec Time,0.092385,1024,512
Total Exec Time,3.14252,1024,512
Memory Setup Time,2.94737,1024,512
Kernel Exec Time,0.093857,1024,512
Total Exec Time,2.46684,1024,512
Memory Setup Time,2.3342,1024,512
Kernel Exec Time,0.089664,1024,512
Total Exec Time,3.18308,1024,512
Memory Setup Time,2.98817,1024,512
Kernel Exec Time,0.093664,1024,512
Total Exec Time,4.94709,1024,512
Memory Setup Time,4.75217,1024,512
Kernel Exec Time,0.092256,1024,512
Total Exec Time,3.23061,1024,512
Memory Setup Time,3.09849,1024,512
Kernel Exec Time,0.088991,1024,512
Total Exec Time,3.20824,1024,512
Memory Setup Time,2.99937,1024,512
Kernel Exec Time,0.101856,1024,512
Total Exec Time,4.49362,1024,512
Memory Setup Time,4.3,1024,512
Kernel Exec Time,0.094048,1024,512
Total Exec Time,2.91632,1024,512
Memory Setup Time,2.72179,1024,512
Kernel Exec Time,0.092288,1024,512
Total Exec Time,3.12697,1024,512
Memory Setup Time,2.93547,1024,512
Kernel Exec Time,0.092607,1024,512
Total Exec Time,3.34824,1024,512
Memory Setup Time,3.1555,1024,512
Kernel Exec Time,0.092769,1024,512
Total Exec Time,3.27221,1024,512
Memory Setup Time,3.07995,1024,512
Kernel Exec Time,0.093792,1024,512
Total Exec Time,2.94573,1024,512
Memory Setup Time,2.81264,1024,512
Kernel Exec Time,0.089825,1024,512
Total Exec Time,2.88964,1024,512
Memory Setup Time,2.75703,1024,512
Kernel Exec Time,0.089344,1024,512
Total Exec Time,3.08979,1024,512
Memory Setup Time,2.89874,1024,512
Kernel Exec Time,0.092608,1024,512
Total Exec Time,2.72742,1024,512
Memory Setup Time,2.59511,1024,512
Kernel Exec Time,0.089441,1024,512
Total Exec Time,3.24937,1024,512
Memory Setup Time,3.11768,1024,512
Kernel Exec Time,0.089665,1024,512
Total Exec Time,3.12678,1024,512
Memory Setup Time,2.99416,1024,512
Kernel Exec Time,0.088511,1024,512
Total Exec Time,3.09591,1024,512
Memory Setup Time,2.96295,1024,512
Kernel Exec Time,0.088064,1024,512
Total Exec Time,2.70071,1024,512
Memory Setup Time,2.56741,1024,512
Kernel Exec Time,0.089952,1024,512
Total Exec Time,2.87954,1024,512
Memory Setup Time,2.7467,1024,512
Kernel Exec Time,0.089664,1024,512
Total Exec Time,2.81739,1024,512
Memory Setup Time,2.68457,1024,512
Kernel Exec Time,0.089824,1024,512
Total Exec Time,3.13818,1024,512
Memory Setup Time,3.00424,1024,512
Kernel Exec Time,0.089504,1024,512
Total Exec Time,3.18189,1024,512
Memory Setup Time,2.98563,1024,512
Kernel Exec Time,0.092769,1024,512
Total Exec Time,3.29951,1024,512
Memory Setup Time,3.10623,1024,512
Kernel Exec Time,0.092319,1024,512
Total Exec Time,3.23411,1024,512
Memory Setup Time,3.04278,1024,512
Kernel Exec Time,0.092288,1024,512
Total Exec Time,3.13028,1024,512
Memory Setup Time,2.96508,1024,512
Kernel Exec Time,0.090783,1024,512
Total Exec Time,3.31542,2048,512
Memory Setup Time,3.12071,2048,512
Kernel Exec Time,0.094241,2048,512
Total Exec Time,2.62485,2048,512
Memory Setup Time,2.48917,2048,512
Kernel Exec Time,0.091552,2048,512
Total Exec Time,3.16423,2048,512
Memory Setup Time,2.96937,2048,512
Kernel Exec Time,0.094208,2048,512
Total Exec Time,2.98978,2048,512
Memory Setup Time,2.85591,2048,512
Kernel Exec Time,0.090816,2048,512
Total Exec Time,2.63464,2048,512
Memory Setup Time,2.50026,2048,512
Kernel Exec Time,0.090431,2048,512
Total Exec Time,2.96128,2048,512
Memory Setup Time,2.82708,2048,512
Kernel Exec Time,0.092096,2048,512
Total Exec Time,3.20454,2048,512
Memory Setup Time,3.00882,2048,512
Kernel Exec Time,0.094527,2048,512
Total Exec Time,2.80701,2048,512
Memory Setup Time,2.67304,2048,512
Kernel Exec Time,0.091264,2048,512
Total Exec Time,3.30862,2048,512
Memory Setup Time,3.12824,2048,512
Kernel Exec Time,0.09216,2048,512
Total Exec Time,3.19212,2048,512
Memory Setup Time,2.99534,2048,512
Kernel Exec Time,0.094527,2048,512
Total Exec Time,2.78403,2048,512
Memory Setup Time,2.64895,2048,512
Kernel Exec Time,0.090657,2048,512
Total Exec Time,2.58892,2048,512
Memory Setup Time,2.45551,2048,512
Kernel Exec Time,0.090143,2048,512
Total Exec Time,2.76056,2048,512
Memory Setup Time,2.62692,2048,512
Kernel Exec Time,0.090431,2048,512
Total Exec Time,3.18046,2048,512
Memory Setup Time,2.98555,2048,512
Kernel Exec Time,0.094688,2048,512
Total Exec Time,2.9218,2048,512
Memory Setup Time,2.78748,2048,512
Kernel Exec Time,0.090208,2048,512
Total Exec Time,3.09665,2048,512
Memory Setup Time,2.95661,2048,512
Kernel Exec Time,0.090816,2048,512
Total Exec Time,3.00781,2048,512
Memory Setup Time,2.87374,2048,512
Kernel Exec Time,0.091712,2048,512
Total Exec Time,2.91371,2048,512
Memory Setup Time,2.77865,2048,512
Kernel Exec Time,0.091969,2048,512
Total Exec Time,3.23844,2048,512
Memory Setup Time,3.05788,2048,512
Kernel Exec Time,0.090112,2048,512
Total Exec Time,3.05492,2048,512
Memory Setup Time,2.85917,2048,512
Kernel Exec Time,0.094561,2048,512
Total Exec Time,2.74286,2048,512
Memory Setup Time,2.60885,2048,512
Kernel Exec Time,0.090656,2048,512
Total Exec Time,2.78441,2048,512
Memory Setup Time,2.64961,2048,512
Kernel Exec Time,0.091297,2048,512
Total Exec Time,3.21706,2048,512
Memory Setup Time,3.08411,2048,512
Kernel Exec Time,0.091777,2048,512
Total Exec Time,2.90488,2048,512
Memory Setup Time,2.76966,2048,512
Kernel Exec Time,0.090465,2048,512
Total Exec Time,2.94936,2048,512
Memory Setup Time,2.81416,2048,512
Kernel Exec Time,0.091648,2048,512
Total Exec Time,3.18479,2048,512
Memory Setup Time,3.04521,2048,512
Kernel Exec Time,0.091423,2048,512
Total Exec Time,3.07814,2048,512
Memory Setup Time,2.94257,2048,512
Kernel Exec Time,0.091809,2048,512
Total Exec Time,3.30883,2048,512
Memory Setup Time,3.11389,2048,512
Kernel Exec Time,0.095585,2048,512
Total Exec Time,2.99136,2048,512
Memory Setup Time,2.85711,2048,512
Kernel Exec Time,0.092128,2048,512
Total Exec Time,3.23092,2048,512
Memory Setup Time,3.02637,2048,512
Kernel Exec Time,0.094784,2048,512
Total Exec Time,3.2504,4096,512
Memory Setup Time,3.11476,4096,512
Kernel Exec Time,0.09168,4096,512
Total Exec Time,2.64916,4096,512
Memory Setup Time,2.51552,4096,512
Kernel Exec Time,0.090656,4096,512
Total Exec Time,2.61774,4096,512
Memory Setup Time,2.48397,4096,512
Kernel Exec Time,0.090463,4096,512
Total Exec Time,3.21523,4096,512
Memory Setup Time,3.02068,4096,512
Kernel Exec Time,0.094496,4096,512
Total Exec Time,2.67752,4096,512
Memory Setup Time,2.5426,4096,512
Kernel Exec Time,0.09072,4096,512
Total Exec Time,3.00794,4096,512
Memory Setup Time,2.87454,4096,512
Kernel Exec Time,0.090656,4096,512
Total Exec Time,2.54567,4096,512
Memory Setup Time,2.40978,4096,512
Kernel Exec Time,0.09216,4096,512
Total Exec Time,3.21971,4096,512
Memory Setup Time,3.02223,4096,512
Kernel Exec Time,0.094784,4096,512
Total Exec Time,2.9695,4096,512
Memory Setup Time,2.7763,4096,512
Kernel Exec Time,0.09536,4096,512
Total Exec Time,3.20592,4096,512
Memory Setup Time,3.05197,4096,512
Kernel Exec Time,0.090207,4096,512
Total Exec Time,2.95614,4096,512
Memory Setup Time,2.80986,4096,512
Kernel Exec Time,0.091808,4096,512
Total Exec Time,3.35439,4096,512
Memory Setup Time,3.15809,4096,512
Kernel Exec Time,0.094463,4096,512
Total Exec Time,3.81859,4096,512
Memory Setup Time,3.62199,4096,512
Kernel Exec Time,0.096224,4096,512
Total Exec Time,4.15005,4096,512
Memory Setup Time,3.95512,4096,512
Kernel Exec Time,0.094207,4096,512
Total Exec Time,2.59772,4096,512
Memory Setup Time,2.46323,4096,512
Kernel Exec Time,0.091039,4096,512
Total Exec Time,3.15011,4096,512
Memory Setup Time,2.98188,4096,512
Kernel Exec Time,0.092545,4096,512
Total Exec Time,3.011,4096,512
Memory Setup Time,2.8751,4096,512
Kernel Exec Time,0.09216,4096,512
Total Exec Time,2.73841,4096,512
Memory Setup Time,2.60325,4096,512
Kernel Exec Time,0.092288,4096,512
Total Exec Time,2.60389,4096,512
Memory Setup Time,2.46339,4096,512
Kernel Exec Time,0.09184,4096,512
Total Exec Time,3.05837,4096,512
Memory Setup Time,2.8849,4096,512
Kernel Exec Time,0.094208,4096,512
Total Exec Time,2.92692,4096,512
Memory Setup Time,2.79212,4096,512
Kernel Exec Time,0.091872,4096,512
Total Exec Time,3.14421,4096,512
Memory Setup Time,2.94895,4096,512
Kernel Exec Time,0.094624,4096,512
Total Exec Time,2.99802,4096,512
Memory Setup Time,2.86227,4096,512
Kernel Exec Time,0.091743,4096,512
Total Exec Time,2.97393,4096,512
Memory Setup Time,2.83878,4096,512
Kernel Exec Time,0.091487,4096,512
Total Exec Time,3.05283,4096,512
Memory Setup Time,2.91917,4096,512
Kernel Exec Time,0.090528,4096,512
Total Exec Time,3.1278,4096,512
Memory Setup Time,2.93298,4096,512
Kernel Exec Time,0.095775,4096,512
Total Exec Time,2.83695,4096,512
Memory Setup Time,2.70268,4096,512
Kernel Exec Time,0.090848,4096,512
Total Exec Time,2.85647,4096,512
