Event,ExecTime(ms),VectorSize,WorkGroupSize
Total Exec Time,2.60041,131072,1024
Memory Setup Time,2.37707,131072,1024
Kernel Exec Time,0.171009,131072,1024
Total Exec Time,2.76782,131072,1024
Memory Setup Time,2.55036,131072,1024
Kernel Exec Time,0.171009,131072,1024
Total Exec Time,2.82733,131072,1024
Memory Setup Time,2.60489,131072,1024
Kernel Exec Time,0.171007,131072,1024
Total Exec Time,2.83438,131072,1024
Memory Setup Time,2.60763,131072,1024
Kernel Exec Time,0.171007,131072,1024
Total Exec Time,2.71391,131072,1024
Memory Setup Time,2.48709,131072,1024
Kernel Exec Time,0.171008,131072,1024
Total Exec Time,2.68529,131072,1024
Memory Setup Time,2.46294,131072,1024
Kernel Exec Time,0.171009,131072,1024
Total Exec Time,2.52986,131072,1024
Memory Setup Time,2.30495,131072,1024
Kernel Exec Time,0.171007,131072,1024
Total Exec Time,2.77923,131072,1024
Memory Setup Time,2.55598,131072,1024
Kernel Exec Time,0.171009,131072,1024
Total Exec Time,2.66902,131072,1024
Memory Setup Time,2.44631,131072,1024
Kernel Exec Time,0.171007,131072,1024
Total Exec Time,2.50918,131072,1024
Memory Setup Time,2.28726,131072,1024
Kernel Exec Time,0.169983,131072,1024
Total Exec Time,4.17751,262144,1024
Memory Setup Time,3.79148,262144,1024
Kernel Exec Time,0.334848,262144,1024
Total Exec Time,4.31002,262144,1024
Memory Setup Time,3.92303,262144,1024
Kernel Exec Time,0.335871,262144,1024
Total Exec Time,5.07866,262144,1024
Memory Setup Time,4.69202,262144,1024
Kernel Exec Time,0.334848,262144,1024
Total Exec Time,5.79876,262144,1024
Memory Setup Time,5.40813,262144,1024
Kernel Exec Time,0.335873,262144,1024
Total Exec Time,4.87246,262144,1024
Memory Setup Time,4.47608,262144,1024
Kernel Exec Time,0.334848,262144,1024
Total Exec Time,4.69615,262144,1024
Memory Setup Time,4.30687,262144,1024
Kernel Exec Time,0.335871,262144,1024
Total Exec Time,4.42106,262144,1024
Memory Setup Time,4.03477,262144,1024
Kernel Exec Time,0.335873,262144,1024
Total Exec Time,2.98183,262144,1024
Memory Setup Time,2.59721,262144,1024
Kernel Exec Time,0.335871,262144,1024
Total Exec Time,3.8562,262144,1024
Memory Setup Time,3.46727,262144,1024
Kernel Exec Time,0.334848,262144,1024
Total Exec Time,2.97178,262144,1024
Memory Setup Time,2.58509,262144,1024
Kernel Exec Time,0.334849,262144,1024
Total Exec Time,2.91063,262144,1024
Memory Setup Time,2.52399,262144,1024
Kernel Exec Time,0.334849,262144,1024
Total Exec Time,2.90842,262144,1024
Memory Setup Time,2.52106,262144,1024
Kernel Exec Time,0.334847,262144,1024
Total Exec Time,3.03653,262144,1024
Memory Setup Time,2.64958,262144,1024
Kernel Exec Time,0.334849,262144,1024
Total Exec Time,2.72478,262144,1024
Memory Setup Time,2.33768,262144,1024
Kernel Exec Time,0.335873,262144,1024
Total Exec Time,2.90387,262144,1024
Memory Setup Time,2.51992,262144,1024
Kernel Exec Time,0.336895,262144,1024
Total Exec Time,3.06896,262144,1024
Memory Setup Time,2.6811,262144,1024
Kernel Exec Time,0.334847,262144,1024
Total Exec Time,2.94143,262144,1024
Memory Setup Time,2.54269,262144,1024
Kernel Exec Time,0.334847,262144,1024
Total Exec Time,2.79088,262144,1024
Memory Setup Time,2.40326,262144,1024
Kernel Exec Time,0.335872,262144,1024
Total Exec Time,2.92293,262144,1024
Memory Setup Time,2.53617,262144,1024
Kernel Exec Time,0.334848,262144,1024
Total Exec Time,2.96267,262144,1024
Memory Setup Time,2.57447,262144,1024
Kernel Exec Time,0.335872,262144,1024
Total Exec Time,2.9747,262144,1024
Memory Setup Time,2.58702,262144,1024
Kernel Exec Time,0.335871,262144,1024
Total Exec Time,2.87504,262144,1024
Memory Setup Time,2.48886,262144,1024
Kernel Exec Time,0.334849,262144,1024
Total Exec Time,2.71799,262144,1024
Memory Setup Time,2.3309,262144,1024
Kernel Exec Time,0.334848,262144,1024
Total Exec Time,5.1657,262144,1024
Memory Setup Time,4.77703,262144,1024
Kernel Exec Time,0.334848,262144,1024
Total Exec Time,4.68738,262144,1024
Memory Setup Time,4.29674,262144,1024
Kernel Exec Time,0.334848,262144,1024
Total Exec Time,4.4904,262144,1024
Memory Setup Time,4.10413,262144,1024
Kernel Exec Time,0.334848,262144,1024
Total Exec Time,4.89779,262144,1024
Memory Setup Time,4.50671,262144,1024
Kernel Exec Time,0.335872,262144,1024
Total Exec Time,4.18195,262144,1024
Memory Setup Time,3.78751,262144,1024
Kernel Exec Time,0.335871,262144,1024
Total Exec Time,5.3335,262144,1024
Memory Setup Time,4.9473,262144,1024
Kernel Exec Time,0.334848,262144,1024
Total Exec Time,6.48186,262144,1024
Memory Setup Time,6.09853,262144,1024
Kernel Exec Time,0.336896,262144,1024
Total Exec Time,4.98354,524288,1024
Memory Setup Time,4.43232,524288,1024
Kernel Exec Time,0.500735,524288,1024
Total Exec Time,4.29148,524288,1024
Memory Setup Time,3.73987,524288,1024
Kernel Exec Time,0.499712,524288,1024
Total Exec Time,3.02618,524288,1024
Memory Setup Time,2.4738,524288,1024
Kernel Exec Time,0.500736,524288,1024
Total Exec Time,3.08157,524288,1024
Memory Setup Time,2.52936,524288,1024
Kernel Exec Time,0.500736,524288,1024
Total Exec Time,3.22592,524288,1024
Memory Setup Time,2.67473,524288,1024
Kernel Exec Time,0.499712,524288,1024
Total Exec Time,3.17219,524288,1024
Memory Setup Time,2.62053,524288,1024
Kernel Exec Time,0.499711,524288,1024
Total Exec Time,3.08218,524288,1024
Memory Setup Time,2.53011,524288,1024
Kernel Exec Time,0.500736,524288,1024
Total Exec Time,3.34815,524288,1024
Memory Setup Time,2.79601,524288,1024
Kernel Exec Time,0.500736,524288,1024
Total Exec Time,3.08769,524288,1024
Memory Setup Time,2.53513,524288,1024
Kernel Exec Time,0.499712,524288,1024
Total Exec Time,2.94053,524288,1024
Memory Setup Time,2.38844,524288,1024
Kernel Exec Time,0.499712,524288,1024
Total Exec Time,2.97079,524288,1024
Memory Setup Time,2.41761,524288,1024
Kernel Exec Time,0.500736,524288,1024
Total Exec Time,3.08726,524288,1024
Memory Setup Time,2.53532,524288,1024
Kernel Exec Time,0.499712,524288,1024
Total Exec Time,3.10994,524288,1024
Memory Setup Time,2.55794,524288,1024
Kernel Exec Time,0.500736,524288,1024
Total Exec Time,3.41878,524288,1024
Memory Setup Time,2.86152,524288,1024
Kernel Exec Time,0.505856,524288,1024
Total Exec Time,2.94711,524288,1024
Memory Setup Time,2.39594,524288,1024
Kernel Exec Time,0.500736,524288,1024
Total Exec Time,3.37726,524288,1024
Memory Setup Time,2.82467,524288,1024
Kernel Exec Time,0.499713,524288,1024
Total Exec Time,3.25946,524288,1024
Memory Setup Time,2.70738,524288,1024
Kernel Exec Time,0.499712,524288,1024
Total Exec Time,5.24139,524288,1024
Memory Setup Time,4.68823,524288,1024
Kernel Exec Time,0.499712,524288,1024
Total Exec Time,4.73411,524288,1024
Memory Setup Time,4.18182,524288,1024
Kernel Exec Time,0.500735,524288,1024
Total Exec Time,5.79599,524288,1024
Memory Setup Time,5.22656,524288,1024
Kernel Exec Time,0.500737,524288,1024
Total Exec Time,4.3467,524288,1024
Memory Setup Time,3.79378,524288,1024
Kernel Exec Time,0.499712,524288,1024
Total Exec Time,5.17652,524288,1024
Memory Setup Time,4.62507,524288,1024
Kernel Exec Time,0.499712,524288,1024
Total Exec Time,5.49931,524288,1024
Memory Setup Time,4.94741,524288,1024
Kernel Exec Time,0.500735,524288,1024
Total Exec Time,5.5322,524288,1024
Memory Setup Time,4.98025,524288,1024
Kernel Exec Time,0.500736,524288,1024
Total Exec Time,5.4617,524288,1024
Memory Setup Time,4.90866,524288,1024
Kernel Exec Time,0.500737,524288,1024
Total Exec Time,5.3964,524288,1024
Memory Setup Time,4.84087,524288,1024
Kernel Exec Time,0.499712,524288,1024
Total Exec Time,3.08735,524288,1024
Memory Setup Time,2.53557,524288,1024
Kernel Exec Time,0.499712,524288,1024
Total Exec Time,3.0871,524288,1024
Memory Setup Time,2.53571,524288,1024
Kernel Exec Time,0.499712,524288,1024
Total Exec Time,2.99059,524288,1024
Memory Setup Time,2.43021,524288,1024
Kernel Exec Time,0.499712,524288,1024
Total Exec Time,3.34375,524288,1024
Memory Setup Time,2.79598,524288,1024
Kernel Exec Time,0.499712,524288,1024
Total Exec Time,3.70816,1048576,1024
Memory Setup Time,2.82561,1048576,1024
Kernel Exec Time,0.831487,1048576,1024
Total Exec Time,3.41138,1048576,1024
Memory Setup Time,2.52893,1048576,1024
Kernel Exec Time,0.831489,1048576,1024
Total Exec Time,3.36419,1048576,1024
Memory Setup Time,2.48351,1048576,1024
Kernel Exec Time,0.831487,1048576,1024
Total Exec Time,3.37826,1048576,1024
Memory Setup Time,2.49479,1048576,1024
Kernel Exec Time,0.830465,1048576,1024
Total Exec Time,3.26221,1048576,1024
Memory Setup Time,2.37985,1048576,1024
Kernel Exec Time,0.830465,1048576,1024
Total Exec Time,3.60402,1048576,1024
Memory Setup Time,2.7223,1048576,1024
Kernel Exec Time,0.831488,1048576,1024
Total Exec Time,3.62821,1048576,1024
Memory Setup Time,2.7449,1048576,1024
Kernel Exec Time,0.830463,1048576,1024
Total Exec Time,3.62295,1048576,1024
Memory Setup Time,2.74405,1048576,1024
Kernel Exec Time,0.830465,1048576,1024
Total Exec Time,4.95103,1048576,1024
Memory Setup Time,4.06667,1048576,1024
Kernel Exec Time,0.832511,1048576,1024
Total Exec Time,3.7077,1048576,1024
Memory Setup Time,2.82609,1048576,1024
Kernel Exec Time,0.830464,1048576,1024
Total Exec Time,5.34809,1048576,1024
Memory Setup Time,4.46819,1048576,1024
Kernel Exec Time,0.831487,1048576,1024
Total Exec Time,5.00525,1048576,1024
Memory Setup Time,4.12141,1048576,1024
Kernel Exec Time,0.831488,1048576,1024
Total Exec Time,6.17029,1048576,1024
Memory Setup Time,5.2702,1048576,1024
Kernel Exec Time,0.831488,1048576,1024
Total Exec Time,8.68909,1048576,1024
Memory Setup Time,7.80667,1048576,1024
Kernel Exec Time,0.831488,1048576,1024
Total Exec Time,6.02818,1048576,1024
Memory Setup Time,5.1441,1048576,1024
Kernel Exec Time,0.830464,1048576,1024
Total Exec Time,4.48932,1048576,1024
Memory Setup Time,3.60721,1048576,1024
Kernel Exec Time,0.831487,1048576,1024
Total Exec Time,4.3412,1048576,1024
Memory Setup Time,3.45763,1048576,1024
Kernel Exec Time,0.831488,1048576,1024
Total Exec Time,6.21801,1048576,1024
Memory Setup Time,5.3407,1048576,1024
Kernel Exec Time,0.830465,1048576,1024
Total Exec Time,3.62784,1048576,1024
Memory Setup Time,2.74052,1048576,1024
Kernel Exec Time,0.831489,1048576,1024
Total Exec Time,3.72071,1048576,1024
Memory Setup Time,2.83682,1048576,1024
Kernel Exec Time,0.831488,1048576,1024
Total Exec Time,4.7652,1048576,1024
Memory Setup Time,3.88192,1048576,1024
Kernel Exec Time,0.830463,1048576,1024
Total Exec Time,4.43618,1048576,1024
Memory Setup Time,3.55693,1048576,1024
Kernel Exec Time,0.831488,1048576,1024
Total Exec Time,3.14814,1048576,1024
Memory Setup Time,2.26575,1048576,1024
Kernel Exec Time,0.831487,1048576,1024
Total Exec Time,3.80221,1048576,1024
Memory Setup Time,2.92016,1048576,1024
Kernel Exec Time,0.831487,1048576,1024
Total Exec Time,4.29919,1048576,1024
Memory Setup Time,3.41607,1048576,1024
Kernel Exec Time,0.831487,1048576,1024
Total Exec Time,3.87703,1048576,1024
Memory Setup Time,2.9937,1048576,1024
Kernel Exec Time,0.830465,1048576,1024
Total Exec Time,4.24802,1048576,1024
Memory Setup Time,3.36475,1048576,1024
Kernel Exec Time,0.830465,1048576,1024
Total Exec Time,3.34436,1048576,1024
Memory Setup Time,2.46221,1048576,1024
Kernel Exec Time,0.831489,1048576,1024
Total Exec Time,4.78876,1048576,1024
Memory Setup Time,3.90717,1048576,1024
Kernel Exec Time,0.830465,1048576,1024
Total Exec Time,3.73829,1048576,1024
Memory Setup Time,2.85547,1048576,1024
Kernel Exec Time,0.831488,1048576,1024
Total Exec Time,5.51667,2097152,1024
Memory Setup Time,3.80615,2097152,1024
Kernel Exec Time,1.65786,2097152,1024
Total Exec Time,4.69454,2097152,1024
Memory Setup Time,2.98492,2097152,1024
Kernel Exec Time,1.65683,2097152,1024
Total Exec Time,6.73596,2097152,1024
Memory Setup Time,5.02755,2097152,1024
Kernel Exec Time,1.65683,2097152,1024
Total Exec Time,5.99827,2097152,1024
Memory Setup Time,4.28843,2097152,1024
Kernel Exec Time,1.65786,2097152,1024
Total Exec Time,7.43569,2097152,1024
Memory Setup Time,5.72179,2097152,1024
Kernel Exec Time,1.66195,2097152,1024
Total Exec Time,7.69615,2097152,1024
Memory Setup Time,5.98733,2097152,1024
Kernel Exec Time,1.65683,2097152,1024
Total Exec Time,6.62899,2097152,1024
Memory Setup Time,4.91991,2097152,1024
Kernel Exec Time,1.65683,2097152,1024
Total Exec Time,6.72269,2097152,1024
Memory Setup Time,5.01377,2097152,1024
Kernel Exec Time,1.65786,2097152,1024
Total Exec Time,7.95441,2097152,1024
Memory Setup Time,6.2441,2097152,1024
Kernel Exec Time,1.65683,2097152,1024
Total Exec Time,6.2901,2097152,1024
Memory Setup Time,4.58171,2097152,1024
Kernel Exec Time,1.65683,2097152,1024
Total Exec Time,6.01753,2097152,1024
Memory Setup Time,4.30708,2097152,1024
Kernel Exec Time,1.65786,2097152,1024
Total Exec Time,3.75908,2097152,1024
Memory Setup Time,2.04993,2097152,1024
Kernel Exec Time,1.65786,2097152,1024
Total Exec Time,3.94745,2097152,1024
Memory Setup Time,2.23748,2097152,1024
Kernel Exec Time,1.65683,2097152,1024
Total Exec Time,4.18194,2097152,1024
Memory Setup Time,2.47246,2097152,1024
Kernel Exec Time,1.65683,2097152,1024
Total Exec Time,4.30109,2097152,1024
Memory Setup Time,2.57126,2097152,1024
Kernel Exec Time,1.664,2097152,1024
Total Exec Time,4.0846,2097152,1024
Memory Setup Time,2.37464,2097152,1024
Kernel Exec Time,1.65683,2097152,1024
Total Exec Time,3.83636,2097152,1024
Memory Setup Time,2.12623,2097152,1024
Kernel Exec Time,1.65786,2097152,1024
Total Exec Time,3.98657,2097152,1024
Memory Setup Time,2.27897,2097152,1024
Kernel Exec Time,1.65683,2097152,1024
Total Exec Time,4.12616,2097152,1024
Memory Setup Time,2.41741,2097152,1024
Kernel Exec Time,1.65786,2097152,1024
Total Exec Time,4.54101,2097152,1024
Memory Setup Time,2.83081,2097152,1024
Kernel Exec Time,1.65683,2097152,1024
Total Exec Time,4.70542,2097152,1024
Memory Setup Time,2.99869,2097152,1024
Kernel Exec Time,1.65683,2097152,1024
Total Exec Time,4.82204,2097152,1024
Memory Setup Time,3.11811,2097152,1024
Kernel Exec Time,1.65683,2097152,1024
Total Exec Time,4.67323,2097152,1024
Memory Setup Time,2.9675,2097152,1024
Kernel Exec Time,1.65683,2097152,1024
Total Exec Time,3.87837,2097152,1024
Memory Setup Time,2.1687,2097152,1024
Kernel Exec Time,1.65581,2097152,1024
Total Exec Time,3.91137,2097152,1024
Memory Setup Time,2.20254,2097152,1024
Kernel Exec Time,1.65683,2097152,1024
Total Exec Time,4.07165,2097152,1024
Memory Setup Time,2.35785,2097152,1024
Kernel Exec Time,1.65786,2097152,1024
Total Exec Time,5.48541,2097152,1024
Memory Setup Time,3.77651,2097152,1024
Kernel Exec Time,1.65683,2097152,1024
Total Exec Time,5.87089,2097152,1024
Memory Setup Time,4.16252,2097152,1024
Kernel Exec Time,1.65683,2097152,1024
Total Exec Time,7.64715,2097152,1024
Memory Setup Time,5.93647,2097152,1024
Kernel Exec Time,1.65786,2097152,1024
Total Exec Time,6.25733,2097152,1024
Memory Setup Time,4.55135,2097152,1024
Kernel Exec Time,1.65683,2097152,1024
Total Exec Time,8.91352,4194304,1024
Memory Setup Time,5.70657,4194304,1024
Kernel Exec Time,3.15187,4194304,1024
Total Exec Time,9.32117,4194304,1024
Memory Setup Time,6.11542,4194304,1024
Kernel Exec Time,3.15187,4194304,1024
Total Exec Time,6.40918,4194304,1024
Memory Setup Time,3.20407,4194304,1024
Kernel Exec Time,3.15187,4194304,1024
Total Exec Time,8.76402,4194304,1024
Memory Setup Time,5.5602,4194304,1024
Kernel Exec Time,3.1529,4194304,1024
Total Exec Time,5.56701,4194304,1024
Memory Setup Time,2.36265,4194304,1024
Kernel Exec Time,3.15187,4194304,1024
Total Exec Time,5.86052,4194304,1024
Memory Setup Time,2.6562,4194304,1024
Kernel Exec Time,3.15187,4194304,1024
Total Exec Time,6.2977,4194304,1024
Memory Setup Time,3.09359,4194304,1024
Kernel Exec Time,3.15187,4194304,1024
Total Exec Time,5.72407,4194304,1024
Memory Setup Time,2.52023,4194304,1024
Kernel Exec Time,3.15187,4194304,1024
Total Exec Time,5.455,4194304,1024
Memory Setup Time,2.25439,4194304,1024
Kernel Exec Time,3.15187,4194304,1024
Total Exec Time,5.86863,4194304,1024
Memory Setup Time,2.66416,4194304,1024
Kernel Exec Time,3.1529,4194304,1024
Total Exec Time,6.17564,4194304,1024
Memory Setup Time,2.97087,4194304,1024
Kernel Exec Time,3.15187,4194304,1024
Total Exec Time,5.73136,4194304,1024
Memory Setup Time,2.52761,4194304,1024
Kernel Exec Time,3.15187,4194304,1024
Total Exec Time,5.84587,4194304,1024
Memory Setup Time,2.64155,4194304,1024
Kernel Exec Time,3.15187,4194304,1024
Total Exec Time,5.83801,4194304,1024
Memory Setup Time,2.63511,4194304,1024
Kernel Exec Time,3.15187,4194304,1024
Total Exec Time,6.33699,4194304,1024
Memory Setup Time,3.1191,4194304,1024
Kernel Exec Time,3.1529,4194304,1024
Total Exec Time,5.91791,4194304,1024
Memory Setup Time,2.71456,4194304,1024
Kernel Exec Time,3.15187,4194304,1024
Total Exec Time,5.94094,4194304,1024
Memory Setup Time,2.73665,4194304,1024
Kernel Exec Time,3.15187,4194304,1024
Total Exec Time,6.86954,4194304,1024
Memory Setup Time,3.6647,4194304,1024
Kernel Exec Time,3.15187,4194304,1024
Total Exec Time,5.88751,4194304,1024
Memory Setup Time,2.6881,4194304,1024
Kernel Exec Time,3.15187,4194304,1024
Total Exec Time,6.89271,4194304,1024
Memory Setup Time,3.68653,4194304,1024
Kernel Exec Time,3.1529,4194304,1024
Total Exec Time,8.16047,4194304,1024
Memory Setup Time,4.95184,4194304,1024
Kernel Exec Time,3.1529,4194304,1024
Total Exec Time,8.78405,4194304,1024
Memory Setup Time,5.57764,4194304,1024
Kernel Exec Time,3.15187,4194304,1024
Total Exec Time,8.44148,4194304,1024
Memory Setup Time,5.22358,4194304,1024
Kernel Exec Time,3.15187,4194304,1024
Total Exec Time,8.50672,4194304,1024
Memory Setup Time,5.3025,4194304,1024
Kernel Exec Time,3.15187,4194304,1024
Total Exec Time,8.43068,4194304,1024
Memory Setup Time,5.22495,4194304,1024
Kernel Exec Time,3.15085,4194304,1024
Total Exec Time,9.24174,4194304,1024
Memory Setup Time,6.01731,4194304,1024
Kernel Exec Time,3.1529,4194304,1024
Total Exec Time,7.38115,4194304,1024
Memory Setup Time,4.17625,4194304,1024
Kernel Exec Time,3.15187,4194304,1024
Total Exec Time,6.00329,4194304,1024
Memory Setup Time,2.79943,4194304,1024
Kernel Exec Time,3.15085,4194304,1024
Total Exec Time,5.63331,4194304,1024
Memory Setup Time,2.42825,4194304,1024
Kernel Exec Time,3.1529,4194304,1024
Total Exec Time,5.7124,4194304,1024
Memory Setup Time,2.50731,4194304,1024
Kernel Exec Time,3.15187,4194304,1024
Total Exec Time,9.14177,8388608,1024
Memory Setup Time,2.79176,8388608,1024
Kernel Exec Time,6.29453,8388608,1024
Total Exec Time,9.2324,8388608,1024
Memory Setup Time,2.88411,8388608,1024
Kernel Exec Time,6.29657,8388608,1024
Total Exec Time,9.30303,8388608,1024
Memory Setup Time,2.95636,8388608,1024
Kernel Exec Time,6.2935,8388608,1024
Total Exec Time,9.17386,8388608,1024
Memory Setup Time,2.82632,8388608,1024
Kernel Exec Time,6.29453,8388608,1024
Total Exec Time,8.80513,8388608,1024
Memory Setup Time,2.45851,8388608,1024
Kernel Exec Time,6.29453,8388608,1024
Total Exec Time,9.01596,8388608,1024
Memory Setup Time,2.67176,8388608,1024
Kernel Exec Time,6.29555,8388608,1024
Total Exec Time,9.29469,8388608,1024
Memory Setup Time,2.94734,8388608,1024
Kernel Exec Time,6.29453,8388608,1024
Total Exec Time,9.10616,8388608,1024
Memory Setup Time,2.75852,8388608,1024
Kernel Exec Time,6.29555,8388608,1024
Total Exec Time,9.24362,8388608,1024
Memory Setup Time,2.89624,8388608,1024
Kernel Exec Time,6.29658,8388608,1024
Total Exec Time,8.97973,8388608,1024
Memory Setup Time,2.63145,8388608,1024
Kernel Exec Time,6.29453,8388608,1024
Total Exec Time,9.27012,8388608,1024
Memory Setup Time,2.91456,8388608,1024
Kernel Exec Time,6.30272,8388608,1024
Total Exec Time,10.4366,8388608,1024
Memory Setup Time,4.08898,8388608,1024
Kernel Exec Time,6.29453,8388608,1024
Total Exec Time,10.5554,8388608,1024
Memory Setup Time,4.20885,8388608,1024
Kernel Exec Time,6.29453,8388608,1024
Total Exec Time,12.0372,8388608,1024
Memory Setup Time,5.68922,8388608,1024
Kernel Exec Time,6.29453,8388608,1024
Total Exec Time,11.5449,8388608,1024
Memory Setup Time,5.1971,8388608,1024
Kernel Exec Time,6.29453,8388608,1024
Total Exec Time,11.4595,8388608,1024
Memory Setup Time,5.11151,8388608,1024
Kernel Exec Time,6.29555,8388608,1024
Total Exec Time,11.6525,8388608,1024
Memory Setup Time,5.30426,8388608,1024
Kernel Exec Time,6.29453,8388608,1024
Total Exec Time,11.7573,8388608,1024
Memory Setup Time,5.40966,8388608,1024
Kernel Exec Time,6.29555,8388608,1024
Total Exec Time,11.4209,8388608,1024
Memory Setup Time,5.07531,8388608,1024
Kernel Exec Time,6.2935,8388608,1024
