Event,ExecTime(ms),VectorSize,WorkGroupSize,Device
Kernel Exec Time,0.013952,4096,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.21735,4096,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.07129,4096,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.014337,4096,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,4.35731,4096,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,4.21118,4096,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.014303,4096,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.01778,4096,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.95058,4096,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.009023,4096,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.73958,4096,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.6726,4096,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.010241,4096,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.15193,4096,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.01851,4096,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.010241,4096,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.97045,4096,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.85184,4096,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.012352,4096,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.72964,4096,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.66227,4096,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.010239,4096,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.2742,4096,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.12491,4096,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.014335,4096,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.10174,4096,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.0354,4096,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.010081,4096,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.324,8192,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.2274,8192,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.010239,8192,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.18131,8192,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.03527,8192,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.014016,8192,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.96801,8192,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.9002,8192,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.010144,8192,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.00875,8192,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.94157,8192,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.010272,8192,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.35827,8192,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.21217,8192,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.013153,8192,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.94663,8192,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.8591,8192,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.01072,8192,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.98279,8192,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.91539,8192,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.010112,8192,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.86034,8192,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.79297,8192,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.010304,8192,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.90634,8192,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.76164,8192,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.014272,8192,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.10227,8192,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.03656,8192,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.010177,8192,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.01653,8192,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.95044,8192,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.010241,8192,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.95291,8192,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.80065,8192,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.014657,8192,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.29995,8192,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.14934,8192,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.011456,8192,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.19822,8192,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.08635,8192,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.01216,8192,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.86233,8192,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.79527,8192,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.0104,8192,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.86715,8192,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.8007,8192,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.010241,8192,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.21559,8192,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.09958,8192,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.012287,8192,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.34188,8192,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.19707,8192,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.014528,8192,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.80972,8192,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.7439,8192,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.01024,8192,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.97914,8192,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.91238,8192,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.010272,8192,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.05529,8192,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.98898,8192,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.010241,8192,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.27334,8192,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.12778,8192,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.014208,8192,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.0523,8192,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.98598,8192,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.01024,8192,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.12044,8192,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.0539,8192,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.010239,8192,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.17512,8192,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.02059,8192,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.014272,8192,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.96358,8192,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.8469,8192,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.012607,8192,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.75419,8192,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.68773,8192,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.01024,8192,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.98055,8192,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.91303,8192,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.010241,8192,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.16024,16384,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.04783,16384,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.013248,16384,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.31969,16384,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.17154,16384,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.015073,16384,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.12586,16384,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.97517,16384,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.016385,16384,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.84133,16384,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.76803,16384,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.011265,16384,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.1344,16384,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.06489,16384,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.011711,16384,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.79461,16384,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.72686,16384,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.010592,16384,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.0719,16384,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.00428,16384,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.012255,16384,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.08554,16384,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.93871,16384,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.014369,16384,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.76639,16384,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.69005,16384,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.012192,16384,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.8395,16384,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.77192,16384,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.012289,16384,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.97408,16384,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.9072,16384,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.011745,16384,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.28778,16384,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.14125,16384,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.014721,16384,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.8394,16384,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.77244,16384,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.010529,16384,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.02391,16384,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.95662,16384,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.01056,16384,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.94558,16384,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.8782,16384,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.010304,16384,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.96273,16384,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.89544,16384,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.012129,16384,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.00502,16384,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.8888,16384,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.013471,16384,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.30822,16384,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.15919,16384,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.016385,16384,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.91151,16384,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.84226,16384,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.010527,16384,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.18683,16384,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.03831,16384,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.015616,16384,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.78813,16384,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.72058,16384,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.012289,16384,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.43383,16384,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.28782,16384,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.014656,16384,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.10935,16384,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.0406,16384,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.01104,16384,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.92472,16384,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.85691,16384,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.012289,16384,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.92521,16384,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.8567,16384,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.011648,16384,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.31993,16384,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.17705,16384,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.0128,16384,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.05578,16384,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.90942,16384,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.014656,16384,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.84555,16384,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.77783,16384,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.011967,16384,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.17299,32768,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.09738,32768,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.013248,32768,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.88177,32768,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.81084,32768,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.013696,32768,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.86576,32768,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.79682,32768,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.01264,32768,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.90602,32768,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.83593,32768,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.013311,32768,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.16196,32768,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.08609,32768,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.013601,32768,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.14505,32768,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.9962,32768,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.017697,32768,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.08277,32768,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.9327,32768,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.018112,32768,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.00651,32768,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.93672,32768,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.012608,32768,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.0305,32768,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.96068,32768,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.012543,32768,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.1258,32768,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.00726,32768,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.014944,32768,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.89585,32768,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.82538,32768,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.013792,32768,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.07843,32768,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.97923,32768,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.014273,32768,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.93792,32768,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.82931,32768,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.01264,32768,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.89094,32768,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.82109,32768,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.014335,32768,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.18457,32768,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.03492,32768,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.016383,32768,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.04206,32768,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.89064,32768,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.016608,32768,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.02104,32768,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.87215,32768,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.017791,32768,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.22358,32768,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.07407,32768,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.016447,32768,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.7631,32768,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.69355,32768,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.013055,32768,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.8823,32768,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.81231,32768,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.01296,32768,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.27711,32768,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.12053,32768,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.016703,32768,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.96467,32768,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.89446,32768,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.012993,32768,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.70394,32768,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.63321,32768,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.012897,32768,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.41885,32768,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.26993,32768,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.017024,32768,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.80733,32768,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.73881,32768,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.013153,32768,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.7167,32768,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.64644,32768,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.013696,32768,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.69533,32768,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.61768,32768,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.013761,32768,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.98269,32768,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.91252,32768,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.013248,32768,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.26996,65536,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.11276,65536,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.026049,65536,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.48453,65536,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.40666,65536,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.022111,65536,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.02778,65536,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.8599,65536,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.026624,65536,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.67484,65536,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.59676,65536,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.020961,65536,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.88903,65536,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.80967,65536,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.02224,65536,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.03479,65536,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.95603,65536,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.021087,65536,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.78562,65536,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.70746,65536,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.022145,65536,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.82051,65536,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.74244,65536,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.02224,65536,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.98091,65536,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.89879,65536,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.022399,65536,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.76735,65536,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.68566,65536,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.022559,65536,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.04215,65536,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.96253,65536,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.022528,65536,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.31187,65536,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.1476,65536,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.02656,65536,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.83708,65536,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.75908,65536,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.022848,65536,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.92869,65536,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.85024,65536,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.022016,65536,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.38073,65536,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.19673,65536,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.02528,65536,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.12612,65536,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.04674,65536,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.022559,65536,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.30271,65536,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.22504,65536,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.022528,65536,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.97109,65536,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.89174,65536,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.022527,65536,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.28956,65536,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.12812,65536,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.022111,65536,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.27188,65536,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.1924,65536,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.022528,65536,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.06142,65536,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.90189,65536,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.026624,65536,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.8266,65536,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.7485,65536,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.021184,65536,32,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.74528,65536,32,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.66646,65536,32,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.021825,65536,32,NVIDIA GeForce RTX 2080 Ti
