Event,ExecTime(ms),VectorSize,WorkGroupSize,Device
Enqueue Kernel Exec Time,0.172032,4096,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.031359,4096,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.036992,4096,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.399812,8192,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.070376,8192,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.18176,8192,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.074368,8192,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.037088,8192,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.564847,16384,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.114244,16384,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.237567,16384,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.139264,16384,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.038048,16384,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.790606,32768,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.206242,32768,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.299007,32768,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.206495,32768,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.038081,32768,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,1.22273,65536,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.386755,65536,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.448352,65536,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.3072,65536,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.038143,65536,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.02089,131072,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.766613,131072,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.727039,131072,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.4096,131072,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.072801,131072,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.40546,262144,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1.37665,262144,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.791553,262144,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,1.05062,262144,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.141313,262144,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,6.27054,524288,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.83347,524288,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,1.45533,524288,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,1.64074,524288,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.278528,524288,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,12.873,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,5.81315,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,2.6112,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,3.82976,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.556095,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,25.588,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,12.0886,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,4.94077,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,7.40557,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,1.07395,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,49.7003,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,24.6293,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,9.42339,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,13.4236,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,2.11808,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,97.3008,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,49.5115,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,19.7094,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,23.8043,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,4.18809,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,184.799,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,99.4121,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,35.6226,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,41.3425,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,8.33536,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,349.04,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,193.684,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,70.5602,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,68.0145,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,16.6748,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,684.148,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,385.568,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,131.816,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,133.271,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,33.3405,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,1311.91,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,748.143,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,265.217,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,231.796,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,66.6362,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2554.94,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1463.16,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,520.053,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,438.28,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,133.265,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,5169.9,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2928.65,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,1038.78,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,935.737,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,266.505,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.21609,1024,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.09148,1024,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.575008,1024,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.004096,1024,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.038015,1024,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.307236,2048,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.049178,2048,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.178463,2048,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.004095,2048,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.03824,2048,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.32487,4096,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.044072,4096,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.174145,4096,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.032352,4096,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.037407,4096,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.40376,8192,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.070686,8192,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.182273,8192,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.077824,8192,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.038112,8192,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.566261,16384,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.116246,16384,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.235553,16384,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.137377,16384,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.038208,16384,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.796838,32768,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.20438,32768,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.30448,32768,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.208895,32768,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.038784,32768,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,1.21988,65536,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.382587,65536,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.4504,65536,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.307168,65536,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.037249,65536,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.12461,131072,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.764629,131072,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.819392,131072,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.421888,131072,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.071775,131072,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.46593,262144,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1.33102,262144,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.8696,262144,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,1.07613,262144,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.141313,262144,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,6.32992,524288,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.74483,524288,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,1.39389,524288,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,1.85011,524288,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.280577,524288,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,12.6343,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,5.67912,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,2.65098,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,3.68448,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.556065,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,25.5485,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,11.828,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,4.97667,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,7.49315,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,1.0793,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,49.7442,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,23.7676,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,9.59564,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,14.1721,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,2.11152,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,95.4105,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,49.2603,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,18.1918,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,23.6856,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,4.18405,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,179.02,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,96.4978,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,37.1508,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,36.9362,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,8.33945,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,354.609,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,195.558,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,70.5009,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,71.7869,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,16.6688,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,661.038,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,377.418,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,128.262,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,121.856,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,33.3442,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,1329.06,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,757.895,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,257.246,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,247.173,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,66.6379,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2595.94,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1473.97,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,545.3,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,443.21,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,133.264,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,5177.36,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2933.59,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,1068.77,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,908.24,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,266.508,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.91701,1024,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.098701,1024,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.551937,1024,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.004191,1024,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.036863,1024,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.304735,2048,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.049289,2048,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.176384,2048,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.004097,2048,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.03696,2048,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.325412,4096,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.043769,4096,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.174079,4096,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.034528,4096,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.037153,4096,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.406054,8192,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.070795,8192,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.186048,8192,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.075776,8192,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.038624,8192,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.577979,16384,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.115524,16384,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.2464,16384,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.141312,16384,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.038335,16384,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.80327,32768,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.206977,32768,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.310944,32768,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.206847,32768,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.038017,32768,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,1.26146,65536,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.395486,65536,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.471039,65536,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.313344,65536,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.036895,65536,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.13907,131072,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.776264,131072,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.825344,131072,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.417087,131072,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.072287,131072,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.39588,262144,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1.2268,262144,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.872448,262144,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,1.10797,262144,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.141377,262144,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,6.31689,524288,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.59374,524288,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,1.48723,524288,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,1.8985,524288,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.278816,524288,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,12.2933,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,5.19417,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,2.70986,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,3.78016,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.557023,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,24.526,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,10.9,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,4.90291,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,7.38054,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,1.07574,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,49.0396,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,22.3386,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,9.82627,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,14.6761,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,2.11149,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,98.7741,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,51.2543,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,19.0253,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,24.226,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,4.18407,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,186.727,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,102.531,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,35.6147,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,40.163,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,8.33548,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,352.911,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,199.229,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,71.4178,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,65.5043,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,16.6687,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,675.206,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,388.143,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,133.173,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,120.468,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,33.3293,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,1307.59,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,754.656,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,253.956,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,232.175,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,66.6399,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2584.89,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1482.21,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,502.554,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,466.764,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,133.261,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,5187.32,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2905.16,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,1145.54,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,869.954,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,266.501,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.45255,1024,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.088352,1024,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.54704,1024,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.004096,1024,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.037152,1024,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.293175,2048,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.047851,2048,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.167935,2048,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.004096,2048,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.036864,2048,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.317444,4096,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.044112,4096,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.167649,4096,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.032767,4096,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.03824,4096,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.402954,8192,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.07652,8192,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.177857,8192,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.075777,8192,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.038335,8192,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.560761,16384,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.11453,16384,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.236575,16384,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.136287,16384,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.0376,16384,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.804385,32768,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.209748,32768,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.309249,32768,1024,NVIDIA GeForce RTX 2080 Ti
